bydel,barnehage,spot_litenavdeling,spot_storavdeling,barnehage_url,address,latitude,longitude,match_score,matched_official_name,name_match_score,barnehagefakta_url
Søndre Nordstrand,Taranrød,6,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/taranrod-barnehage/,"Åslandhellinga 1, 1274 Oslo",59.821525755118,10.840955120098,0.97,Taranrød barnehage,0.5135,https://barnehagefakta.no/barnehage/979589484/taranrod-barnehage
Søndre Nordstrand,Taranrød barnehage,6,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/taranrod-barnehage/,"Åslandhellinga 1, 1274 Oslo",59.821525755118,10.840955120098,1.0,Taranrød barnehage,1.0000,https://barnehagefakta.no/barnehage/979589484/taranrod-barnehage
Søndre Nordstrand,Trollskogen barnehage,11,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/trollskogen-barnehage-bjorndal/,"Trollstien 30, 1274 Oslo",59.817699691762,10.840685175346,0.7686,Trollskogen barnehage Bjørndal,0.7863,https://barnehagefakta.no/barnehage/979863799/trollskogen-barnehage-bjorndal
Søndre Nordstrand,Åsbråten barnehage,10,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/asbraten-barnehage/,"Nordåsveien 420, 1251 Oslo",59.825525698817,10.784002160103,1.0,Åsbråten barnehage,1.0000,https://barnehagefakta.no/barnehage/975316343/asbraten-barnehage
Søndre Nordstrand,Åstun barnehage,6,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/astun-barnehage/,"Bjørn Bondes vei 159, 1253 Oslo",59.827696609215,10.788167934701,1.0,Åstun barnehage,1.0000,https://barnehagefakta.no/barnehage/975319970/astun-barnehage
Ullern,Amigos Småvenner familiebarnehage,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/amigos-smavenner-familiebarnehage/,"Fagertunveien 3C, 0181 OSLO",59.922472321568,10.663845595749,1.0,Amigos Småvenner familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/997838122/amigos-smavenner-familiebarnehage
Ullern,Bikuben barnehage,8,8,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bikuben-barnehage/,"Lilleakerveien 24C, 0283 OSLO",59.919204702519,10.634715297053,1.0,Bikuben barnehage,1.0000,https://barnehagefakta.no/barnehage/992571756/bikuben-barnehage
Ullern,Blokkajordet barnehage,9,9,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/blokkajordet-barnehage/,"Furulundsveien 23, 0280 OSLO",59.924910515617,10.649207186117,1.0,Blokkajordet barnehage,1.0000,https://barnehagefakta.no/barnehage/975016536/blokkajordet-barnehage
Ullern,Casinetto barnehage,9,10,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/casinetto-barnehage/,"Jonsrudveien 13, 0274 OSLO",59.926031426073,10.692579806816,1.0,Casinetto barnehage,1.0000,https://barnehagefakta.no/barnehage/975316467/casinetto-barnehage
Ullern,Casinetto Borettslags barnehage,3,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/casinetto-barnehage/,"Jonsrudveien 13, 0274 OSLO",59.926031426073,10.692579806816,0.7273,Casinetto barnehage,0.6513,https://barnehagefakta.no/barnehage/975316467/casinetto-barnehage
Ullern,Elmholt barnehage,13,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/elmholt-barnehage/,"Olsens Enkes vei 2-4, 0281 OSLO",59.924335553296,10.667785513645,1.0,Elmholt barnehage,1.0000,https://barnehagefakta.no/barnehage/975291715/elmholt-barnehage
Ullern,Hakkebakkeskogen Familiebarnehage Dr.Rustadsvei,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkebakkeskogen-familiebarnehage-dr-rustads-vei/,"Dr. Rustadsvei 1, 0283 Oslo",59.9179,10.64421,0.8182,Hakkebakkeskogen familiebarnehage (Dr. Rustads vei),0.8192,https://barnehagefakta.no/barnehage/984170610/hakkebakkeskogen-dr-rustadsvei
Ullern,Hakkebakkeskogen Familiebarnehage Ullernveien,2,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkebakkeskogen-familiebarnehage-ullernveien/,"Ullernveien 9, 0280 Oslo",59.922342806859,10.660583101768,1.0,Hakkebakkeskogen familiebarnehage (Ullernveien),1.0000,https://barnehagefakta.no/barnehage/986103139/hakkebakkeskogen-ullernveien
Ullern,Harbitz aktivitetsbarnehage,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/harbitz-barnehage/,"Harbitzalleen 7, 0275 Oslo",59.925102161675,10.67369962229,1.0,Harbitz aktivitetsbarnehage,1.0000,https://barnehagefakta.no/barnehage/924667311/harbitz-aktivitetsbarnehage
Ullern,Hasselkroken Kanvas-barnehage,9,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hasselkroken-kanvas-barnehage/,"Ullernchausseén 72, 0379 Oslo",59.929756953716,10.658788507711,1.0,Hasselkroken Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975314898/hasselkroken-kanvas-barnehage
Ullern,Hoff Terrasse barnehage,4,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hoff-terrasse-barnehage/,"Hoff terrasse 18, 0275 Oslo",59.926269921595,10.672480935906,1.0,Hoff terrasse barnehage,1.0000,https://barnehagefakta.no/barnehage/985890463/hoff-terrasse-barnehage-sa
Ullern,Hoffsgrenda barnehage,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hoffsgrenda-borettslagsbarnehage/,"Skøyen terrasse 21, 0276 Oslo",59.927058186311,10.681824855906,1.0,Hoffsgrenda borettslagsbarnehage,0.6525,https://barnehagefakta.no/barnehage/973461389/hoffsgrenda-barnehage
Ullern,Holgerslyst barnehage,8,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/holgerslyst-barnehage/,"Blokkaveien 14, 0282 Oslo",59.924526,10.65408,1.0,Holgerslyst barnehage,1.0000,https://barnehagefakta.no/barnehage/974703408/ullern-menighetsbarnehage-holgerslyst
Ullern,Hullebergmyra,10,14,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hullebergmyra-barnehage/,"Lilleakerveien 60B, 0284 Oslo",59.92511229001,10.639364313008,0.97,Hullebergmyra barnehage,0.6722,https://barnehagefakta.no/barnehage/990608083/hullebergmyra-barnehage
Ullern,Kjosjordet bhg,4,10,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kjosjordet-barnehage/,"Ullern allè 3, 0381 OSLO",59.926479331244,10.643684762866,1.0,Kjosjordet barnehage,1.0000,https://barnehagefakta.no/barnehage/975316475/kjosjordet-barnehage
Ullern,Kvernkallen barnehage,17,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kvernkallen-barnehage/,"Kvernkallveien 11, 0382 OSLO",59.928808913793,10.634012255,1.0,Kvernkallen barnehage,1.0000,https://barnehagefakta.no/barnehage/992571659/kvernkallen-barnehage
Ullern,Lille My,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lille-my-familiebarnehage/,"Bestumveien 26, 0281 OSLO",59.920783497921,10.661023974227,0.5485,Lille My Familiebarnehage,0.5000,https://barnehagefakta.no/barnehage/934834151/lille-my-familiebarnehage-bestumveien-as
Ullern,Lilleaker barnehage,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lilleaker-barnehage/,"Sponhoggbakken 3, 0284 OSLO",59.923595214117,10.631483747702,1.0,Lilleaker barnehage,1.0000,https://barnehagefakta.no/barnehage/975291502/lilleaker-barnehage
Ullern,Linden Steinerbarnehage,7,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/linden-steinerbarnehage/,"Hoffsveien 41, 0377 OSLO",59.931741046511,10.67660388111,1.0,Linden Steinerbarnehage,1.0000,https://barnehagefakta.no/barnehage/973471198/linden-steinerbarnehage
Ullern,Læringsverkstedet Slalåmveien barnehage AS,12,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/laringsverkstedet-slalamveien-barnehage/,"Slalåmveien 10, 0380 OSLO",59.933735873138,10.653047443164,0.97,Læringsverkstedet Slalåmveien barnehage,0.8926,https://barnehagefakta.no/barnehage/976177843/laringsverkstedet-slalamveien-barnehage
Ullern,Læringsverkstedet Ullern barnehage,2,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/laringsverkstedet-ullern-barnehage/,"Sponhoggveien 1, 0284 OSLO",59.921359959391,10.635023467159,1.0,Læringsverkstedet Ullern barnehage,1.0000,https://barnehagefakta.no/barnehage/989916432/laringsverkstedet-ullern-barnehage
Ullern,Mads,13,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/mads-barnehage/,"Arnstein Arnebergs vei 17, 0274 OSLO",59.927457165656,10.693457629535,0.97,Mads barnehage,0.4194,https://barnehagefakta.no/barnehage/992473533/mads-barnehage
Ullern,Montessoribarnehagen Solsikken Lilleputt,9,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/montessoribarnehagen-solsikken-lilleputt/,"Ullernkammen 15, 0380 OSLO",59.936009864122,10.652908269882,1.0,Montessoribarnehagen Solsikken Lilleputt,1.0000,https://barnehagefakta.no/barnehage/887722862/montessoribarnehagen-solsikken-lilleputt
Ullern,Mærradalen,2,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/marradalen-barnehage/,"Silurveien 31, 0383 OSLO",59.930346471879,10.656903238444,0.97,Mærradalen barnehage,0.5531,https://barnehagefakta.no/barnehage/975016730/marradalen-barnehage
Ullern,Møllefaret bhg,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/mollefaret-barnehage/,"Møllefaret 36, 0750 OSLO",59.939319000801,10.636015016315,1.0,Møllefaret barnehage,1.0000,https://barnehagefakta.no/barnehage/975316432/mollefaret-barnehage
Ullern,Nedre Silkestrå barnehage,4,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nedre-silkestra-barnehage/,"Nedre Silkestrå 20, 0375 Oslo",59.928236180647,10.683752563839,1.0,Nedre Silkestrå barnehage,1.0000,https://barnehagefakta.no/barnehage/973446525/nedre-silkestra-barnehage-sti
Ullern,Nordjordet barnehage,11,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nordjordet-barnehage/,"Skøyenveien 36B, 0378 Oslo",59.92933189374,10.688739694333,1.0,Nordjordet barnehage,1.0000,https://barnehagefakta.no/barnehage/875315382/nordjordet-barnehage
Ullern,Skogbrynet Kanvas-barnehage,14,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/skogbrynet-kanvas-barnehage/,"Skogbrynet 33, 0283 OSLO",59.9173905906,10.646544444816,1.0,Skogbrynet Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/973076396/skogbrynet-kanvas-barnehage
Ullern,Skogfuglen barnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/skogfuglen-barnehage/,"Skogfaret 28, 0382 OSLO",59.933225873507,10.641387901655,1.0,Skogfuglen barnehage,1.0000,https://barnehagefakta.no/barnehage/993895660/skogfuglen-barnehage-as
Ullern,Skøyen terrasse barnehage,7,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/skoyen-terrasse-barnehage/,"Konventveien 76, 0275 OSLO",59.926853084249,10.679595782007,1.0,Skøyen Terrasse Barnehage,1.0000,https://barnehagefakta.no/barnehage/973501879/skoyen-terrasse-barnehage-sti
Ullern,Smestad barnehage,26,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/smestad-barnehage/,"Priorveien 17, 0377 OSLO",59.933570470423,10.681728744453,1.0,Smestad barnehage,1.0000,https://barnehagefakta.no/barnehage/992571691/smestad-barnehage
Ullern,Solbakken barnas hage,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/solbakken-barnas-hage-bydel-ullern/,"Sigurd Iversens vei 37 B, 0281 OSLO",59.921694835712,10.666382802327,0.7064,Solbakken barnas hage (Bydel Ullern),0.7300,https://barnehagefakta.no/barnehage/972335002/solbakken-barnas-hage
Ullern,Sollerud barnehage,7,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/sollerud-barnehage-sa/,"Sollerudveien 22, 0283 OSLO",59.918614949573,10.641989978774,0.97,Sollerud barnehage SA,0.8410,https://barnehagefakta.no/barnehage/973461370/sollerud-barnehage-sa
Ullern,Stiftelsen Dokka Barnehage,15,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/dokka-barnehage/,"St. Edmunds vei 37, 0280 OSLO",59.927255149658,10.671278032886,0.7089,Dokka barnehage,0.6358,https://barnehagefakta.no/barnehage/980031667/stiftelsen-dokka-barnehage
Ullern,Thaulow barnehage,8,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/thaulow-barnehage/,"Fridtjof Nansens vei 18, 0368 Oslo",59.930535885803,10.706838794128,1.0,Thaulow barnehage,1.0000,https://barnehagefakta.no/barnehage/975316440/thaulow-barnehage
Ullern,Tingeliten Kanvas-barnehage,6,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tingeliten-kanvas-barnehage/,"Tingstuveien 19 A, 0281 Oslo",59.921443213116,10.671361412629,1.0,Tingeliten Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/973964119/tingeliten-kanvas-barnehage
Ullern,Tørtberg Kanvas-barnehage,7,10,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tortberg-kanvas-barnehage/,"Madserud Allé 49, 0274 Oslo",59.925475486629,10.698098005426,1.0,Tørtberg Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/875016652/tortberg-kanvas-barnehage
Ullern,Ullern,9,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ullern-barnehage/,"Jonas Dahls vei 37, 0283 OSLO",59.92179642245,10.640376089073,0.97,Ullern barnehage,0.4750,https://barnehagefakta.no/barnehage/975316459/ullern-barnehage
Ullern,Ullernkollen,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ullernkollen-barnehage/,"Ullernkollen 14, 0380 OSLO",59.935408626331,10.649281021,0.97,Ullernkollen barnehage,0.6632,https://barnehagefakta.no/barnehage/979593198/ullernkollen-barnehage
Ullern,Vækerø Gård Kanvas- barnehage,7,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/vakero-gard-barnehage/,"Drammensveien 256, 0277 OSLO",59.91585646306,10.656449183005,0.8233,Vækerø gård barnehage,0.8370,https://barnehagefakta.no/barnehage/973455036/vakero-gard-kanvas-barnehage
Ullern,Øraker barnehage,5,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/oraker-barnehage/,"Vestveien 12, 0284 Oslo",59.921479687529,10.630431740021,1.0,Øraker barnehage,1.0000,https://barnehagefakta.no/barnehage/972181242/oraker-barnehage-as
Vestre Aker,Amigos Du og jeg og vi to familiebarnehage,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/amigos-du-og-jeg-og-vi-to-familiebarnehage/,"Tråkka 22, 0774 OSLO",59.949551712421,10.681478302865,1.0,Amigos Duogjegogvito AS familiebarnehage,0.5741,https://barnehagefakta.no/barnehage/892899312/amigos-du-og-jeg-og-vi-to-familiebarnehage
Vestre Aker,Arnebråtveien barnehage,16,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/arnebratveien-barnehage/,"Arnebråtveien 73, 0771 OSLO",59.952327668472,10.662996314839,1.0,Arnebråtveien barnehage,1.0000,https://barnehagefakta.no/barnehage/993294977/arnebratveien-barnehage-as
Vestre Aker,Bamsebo Familiebarnehage,2,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bamsebo-familiebarnehage/,"Bernhard Herres Vei 9, 0376 OSLO",59.94177110157,10.685219336893,1.0,Bamsebo familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/977370299/bamsebo-familiebarnehage-as
Vestre Aker,Barnebo barnehage,9,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/barnebo-barnehage/,"Gaustadalléen 28, 0372 OSLO",59.949369321096,10.719320024295,1.0,Barnebo barnehage,1.0000,https://barnehagefakta.no/barnehage/973815903/barnebo-barnehage
Vestre Aker,Blåbærskogen,2,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/blabarskogen-barnehage/,"Frognerseterveien 67, 0782 OSLO",59.961462809792,10.684141740015,0.97,Blåbærskogen barnehage,0.6722,https://barnehagefakta.no/barnehage/973457462/blabarskogen-barnehage
Vestre Aker,Casa dei Bambini Montessoribarnehage,3,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/casa-dei-bambini-montessoribarnehage/,"Huldreveien 28, 0781 OSLO",59.963745857459,10.693124380712,1.0,Casa Dei Bambini Montessoribarnehage,1.0000,https://barnehagefakta.no/barnehage/974188120/casa-dei-bambini
Vestre Aker,Dalskroken barnehage,16,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/dalskroken-barnehage/,"Dalskroken 4, 0376 OSLO",59.940443819302,10.687174678046,1.0,Dalskroken barnehage,1.0000,https://barnehagefakta.no/barnehage/975316564/dalskroken-barnehage
Vestre Aker,Davinas barnehave,8,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/davinas-barnehave/,"Frognerseterveien 44B, 0776 OSLO",59.953813711268,10.690934367511,1.0,Davinas barnehave,1.0000,https://barnehagefakta.no/barnehage/973472437/davinas-as
Vestre Aker,Diakonhjemmet barnehage Borgenveien,8,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/diakonhjemmet-barnehage-borgenveien-as/,"Borgenveien 7, 0370 OSLO",59.93530672909,10.701142054888,0.97,Diakonhjemmet barnehage Borgenveien AS,0.8899,https://barnehagefakta.no/barnehage/875028642/diakonhjemmet-barnehage-borgenveien-as
Vestre Aker,Diakonhjemmet barnehagen Steinerud,12,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/diakonhjemmet-barnehage-steinerud-as/,"Hartvig Halvorsens vei 7, 0370 OSLO",59.938093562735,10.7044171064,0.7529,Diakonhjemmet barnehage Steinerud AS,0.7586,https://barnehagefakta.no/barnehage/974797585/diakonhjemmet-barnehage-steinerud-as
Vestre Aker,Fossekallen barnehage Sti,6,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fossekallen-barnehage/,"Røahellinga 22, 0755 OSLO",59.954940284787,10.640832163616,0.8268,Fossekallen barnehage,0.8355,https://barnehagefakta.no/barnehage/973457497/fossekallen-barnehage-sti
Vestre Aker,Frantsebråten,14,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/frantsebraten-barnehage/,"Arnebråtveien 80, 0771 OSLO",59.951585773459,10.659505091381,0.97,Frantsebråten barnehage,0.6722,https://barnehagefakta.no/barnehage/975016676/frantsebraten-barnehage
Vestre Aker,Fuglekongen familiebarnehage AS,0,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fuglekongen-familiebarnehage/,"Frognerseterveien 21b, 0775 OSLO",59.94909843158,10.693295734237,0.97,Fuglekongen familiebarnehage,0.8554,https://barnehagefakta.no/barnehage/987697172/fuglekongen-familiebarnehage-as
Vestre Aker,Giske barnehage,2,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/giske-barnehage/,"Giskehagen 58, 0376 Oslo",59.943047,10.688755,1.0,Giske barnehage,1.0000,https://barnehagefakta.no/barnehage/973486047/giske-barnehage
Vestre Aker,Grindbakken barnehage,7,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/grindbakken-barnehage/,"Måltrostveien 108, 0786 Oslo",59.96735873559,10.647519397764,1.0,Grindbakken barnehage,1.0000,https://barnehagefakta.no/barnehage/975316483/grindbakken-barnehage
Vestre Aker,Hakkebakkeskogen Familiebarnehage Vækerøveien,4,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkebakkeskogen-familiebarnehage-vakeroveien/,"Vækerøveien 184, 0751 Oslo",59.94355,10.641323,1.0,Hakkebakkeskogen familiebarnehage (Vækerøveien),1.0000,https://barnehagefakta.no/barnehage/982266394/hakkebakkeskogen-vakeroveien
Vestre Aker,Hamborg barnehage,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hamborg-barnehage/,"Hovseterveien 42C, 0768 Oslo",59.948891348294,10.649843437259,1.0,Hamborg barnehage,1.0000,https://barnehagefakta.no/barnehage/975297810/hamborg-barnehage
Vestre Aker,Heimvang barnehage,4,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/heimvang-barnehage/,"Slemdalsveien 93, 0373 Oslo",59.947381,10.709344,1.0,Heimvang barnehage,1.0000,https://barnehagefakta.no/barnehage/985868123/heimvang-barnehage
Vestre Aker,Helenes barnehage,16,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/helenes-barnehage/,"Gulleråsveien 5, 0779 Oslo",59.954115054654,10.699634828745,1.0,Helenes barnehage,1.0000,https://barnehagefakta.no/barnehage/975299287/helenes-barnehage
Vestre Aker,Holmen Kanvas-barnehage,10,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/holmen-kanvas-barnehage/,"Holmenveien 47E, 0376 Oslo",59.944387819516,10.685674395803,1.0,Holmen Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975316572/holmen-kanvas-barnehage
Vestre Aker,Holmenveien barnehage,25,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/holmenveien-barnehage/,"Holmenveien 19, 0374 Oslo",59.944201879871,10.697372910733,1.0,Holmenveien barnehage,1.0000,https://barnehagefakta.no/barnehage/927159201/holmenveien-barnehage
Vestre Aker,Hov-Meklenborg,23,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hov-meklenborg-barnehage/,"Hovseterveien 62, 0768 Oslo",59.950141014017,10.651176812205,0.97,Hov - Meklenborg barnehage,0.7386,https://barnehagefakta.no/barnehage/975316505/hov-meklenborg-barnehage
Vestre Aker,Hovseter barnehage AS,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hovseter-barnehage-as/,"Hovseterveien 98, 0768 Oslo",59.951984851623,10.655977843174,0.97,Hovseter barnehage,0.8410,https://barnehagefakta.no/barnehage/925745367/hovseter-barnehage-as
Vestre Aker,Humlen Montessori barnehage,1,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/humlen-montessoribarnehage/,"Vettaliveien 6, 0781 Oslo",59.963141936849,10.690702267549,0.7252,Humlen Montessoribarnehage,0.7271,https://barnehagefakta.no/barnehage/980033872/humlen-montessori-barnehage-as
Vestre Aker,Huseby barnehage,0,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/huseby-barnehage/,"Sørkedalsveien 150 C, 0754 Oslo",59.941689334004,10.656078343565,1.0,Huseby barnehage,1.0000,https://barnehagefakta.no/barnehage/988364630/huseby-barnehage
Vestre Aker,Husebygrenda barnehage,0,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/husebygrenda-barnehage/,"Husebygrenda 20, 0378 Oslo",59.94265723829,10.664946491087,1.0,Husebygrenda barnehage,1.0000,https://barnehagefakta.no/barnehage/973382691/husebygrenda-barnehage
Vestre Aker,Hvitveisen Barnehage,2,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hvitveisen-barnehage/,"Ivar Aasens vei 10, 0373 Oslo",59.93982677717,10.707208935064,1.0,Hvitveisen barnehage,1.0000,https://barnehagefakta.no/barnehage/973906887/hvitveisen-barnehage-as
Vestre Aker,Jarbakken barnehage,13,16,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/jarbakken-barnehage/,"Landingsveien 27, 0771 OSLO",59.952984069118,10.656724267662,1.0,Jarbakken barnehage,1.0000,https://barnehagefakta.no/barnehage/975316548/jarbakken-barnehage
Vestre Aker,Kattugla Steinerbarnehage,10,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kattugla-steinerbarnehage/,"Arnebråtveien 110, 0771 OSLO",59.953036309694,10.658428010359,1.0,Kattugla Steinerbarnehage,1.0000,https://barnehagefakta.no/barnehage/993066494/kattugla-steinerbarnehage
Vestre Aker,Klatremus familiebarnehage avd. Knerten,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/klatremus-familiebarnehage-avd-knerten/,"Holmenveien 61, 0376 OSLO",59.942348,10.684844,1.0,Klatremus familiebarnehage avd. Knerten,1.0000,https://barnehagefakta.no/barnehage/976610695/klatremus-familiebarnehage
Vestre Aker,Kongeørnen barnehage,4,22,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kongeornen-barnehage/,"Doktor Holms vei 3, 0787 OSLO",59.959851160109,10.676698733447,1.0,Kongeørnen barnehage,1.0000,https://barnehagefakta.no/barnehage/913497554/kongeornen-barnehage-as
Vestre Aker,Kragskogen Barnehage SA,12,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kragskogen-barnehage-sa/,"Olav Aukrusts vei 18, 0785 OSLO",59.953695680549,10.660629502848,1.0,Kragskogen barnehage SA,1.0000,https://barnehagefakta.no/barnehage/976011716/kragskogen-barnehage-sa
Vestre Aker,Landingsveien barnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/landingsveien-barnehage/,"Landingsveien 62, 0767 OSLO",59.952474246442,10.652761208727,1.0,Landingsveien  barnehage,1.0000,https://barnehagefakta.no/barnehage/975297969/landingsveien-barnehage
Vestre Aker,Liabakken barnehage,2,8,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/liabakken-barnehage/,"Olaf Bulls vei 50, 0765 OSLO",59.968770075278,10.64309280492,1.0,Liabakken barnehage,1.0000,https://barnehagefakta.no/barnehage/975316521/liabakken-barnehage
Vestre Aker,Midtstuen Kanvas-barnehage,6,14,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/midtstuen-kanvas-barnehage/,"Midtstugrenda 60, 0787 OSLO",59.961681997669,10.67892272024,1.0,Midtstuen Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975319989/midtstuen-kanvas-barnehage
Vestre Aker,Montessoribarnehagen Solsikken Gladheim,8,14,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/montessoribarnehagen-solsikken-gladheim/,"Holmenkollveien 127, 0787 OSLO",59.961383875812,10.671277433432,1.0,Montessoribarnehagen Solsikken Gladheim,1.0000,https://barnehagefakta.no/barnehage/987723068/montesorribarnehagen-solsikken-gladheim
Vestre Aker,Måltrosten barnehage,13,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/maltrosten-barnehage/,"Måltrostveien 6, 0786 OSLO",59.957406219116,10.659812283415,1.0,Måltrosten barnehage,1.0000,https://barnehagefakta.no/barnehage/987697164/maltrosten-barnehage-as
Vestre Aker,Mølleplassen Kanvas - barnehage,3,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/molleplassen-kanvas-barnehage/,"Gravdalsveien 10B, 0756 OSLO",59.954605596047,10.633061695231,1.0,Mølleplassen Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975016749/molleplassen-kanvas-barnehage
Vestre Aker,Norlandia Lysejordet barnehage,15,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/norlandia-lysejordet-barnehage/,"Vækerøveien 141, 0383 Oslo",59.937816737773,10.641990666207,1.0,Norlandia Lysejordet barnehage,1.0000,https://barnehagefakta.no/barnehage/988373613/norlandia-lysejordet-barnehage
